cell_code,truth
RfUC5mDqU6,EGFR
VN7ml7YSHJ,EGFR
SQjSxLyuAz,EGFR
ZgZ7YEmpy6,EGFR
MzbJINHD2r,EGFR
Kfj6I5pavE,EGFR
91DRKTl3e9,EGFR
0yhdj7pVPa,EGFR
gVGDwE0sNr,EGFR
WxpdYrzxTV,EGFR
lkZRQCQAKU,EGFR
j7AolMQDSM,EGFR
rcvNp6GPGH,EGFR
6Ie4NRYfqO,EGFR
aw1tqvFHP6,EGFR
6MkIytALiT,EGFR
HjjRd4RMYk,EGFR
sfQdHwU6ti,EGFR
hHntLXSiPw,EGFR
SbIoEp9WYe,EGFR
Z1tr5AfOak,EGFR
sGziNthqFB,EGFR
Vn1nkjIKEi,EGFR
aXXqkM57vp,EGFR
BzE04UKXxK,EGFR
EPEetucVX0,EGFR
I4jiOdnRCF,EGFR
voeawGhBbc,EGFR
LsfurWno7R,EGFR
0Gfg3QarHa,EGFR
UWOUK3hZ0b,EGFR
KPcWTQw3Au,EGFR
zFPzPwPScS,EGFR
BIDSKAw3ZX,EGFR
n4nWgZaJMB,EGFR
mi4UBbw20D,EGFR
5JufoQUkOb,EGFR
u6TJvJRSgu,EGFR
BRh6aq03wV,EGFR
kS2HOQCT79,EGFR
yhllybReHZ,EGFR
W77dd3lCGa,TopoII
naXrYQabEF,TopoII
AodUjI2uWk,TopoII
saVDNc098L,TopoII
2MyZVek4CG,TopoII
J5V9TC2Z7h,TopoII
JVtq1VoCiI,TopoII
Lc7xzljNH4,TopoII
erkUxjnQ3N,TopoII
fE0yvZeMwp,TopoII
ccoQHm9Qhh,TopoII
eDk272F4OZ,TopoII
DVZdqjAHSh,TopoII
U761cKHEKD,TopoII
nDWJrD65vH,TopoII
ixw5zuFhtE,TopoII
qEMWvWoKeB,TopoII
mw8nSjIWOB,TopoII
lP9QXDsLko,TopoII
H5J2c2MTEK,TopoII
KKBFpB68tM,TopoII
fsMRb6qWaL,TopoII
JWkRO1FqvO,TopoII
Fi7AvrDuQM,TopoII
7YgsS6weFO,TopoII
1jiMHmiswa,TopoII
BcCFnDqn3R,TopoII
LziHrVSwNA,TopoII
kVZ9r9vDLt,TopoII
LDO5YY7yxn,TopoII
pkeCKno5QO,TopoII
e7Rj14cT5z,TopoII
vH9tOKIp1n,TopoII
rIxq1MmHXh,TopoII
JHL9mvCuSd,TopoII
9zYRmGJZw0,TopoII
ZXmFGlbKbC,TopoII
WkNxXX78Ly,TopoII
nTi3dj9Jny,TopoII
YZc2a1PYZ0,TopoII
m1oKLG5j3x,TopoII
NetwIbtejh,Cdc25
pYOoqJEmZR,Cdc25
rV6zIVFH52,Cdc25
s1c1u6IQR6,Cdc25
DYtrw6m35h,Cdc25
O2xzbWOV9y,Cdc25
ymD68HFPir,Cdc25
9qSMZ6frxy,Cdc25
GztQmUHwvC,Cdc25
9IkR1hePiJ,Cdc25
GcHZdmLZMi,Cdc25
KmXMROKQVf,Cdc25
gGCG05V0GC,Cdc25
WrR58YNbOT,Cdc25
BV3s1IR0fY,Cdc25
DbBiOyuE22,Cdc25
DGpRhAcSiV,Cdc25
ApaVVZQNHY,Cdc25
TrnM5GFKl2,Cdc25
cbFXHHoESC,Cdc25
cr30MQnUIV,Cdc25
ZHj8n4tIRP,Cdc25
TUro4mxjwq,Cdc25
HxjcBRc1Gf,Cdc25
oWgwkpQDSi,Cdc25
AyfTMekBiC,Cdc25
eDYz9o4229,Cdc25
aFepf2grmO,Cdc25
nb8T41CqIF,Cdc25
ss5zHS4R4F,Cdc25
n4iWUqpoyL,TopoII
ftreOte36d,TopoII
IZ0UqNdH7Z,TopoII
ARG2RgFKGV,TopoII
Yfy7sL0hVQ,TopoII
Uz8MtCUXSh,TopoII
W3SgnndKoi,TopoII
yUeMRLlpXB,TopoII
rhWy0mxBo3,TopoII
5g0QqYo9aA,TopoII
bDO6ockmX0,TopoII
FiuT27yWrl,TopoII
hCBy7YukLZ,TopoII
7M6niQqEcL,TopoII
aFvprgxbic,TopoII
7hPDJI8yM1,TopoII
xzGM6cwP4e,TopoII
5dTkRbVVbi,TopoII
YepHINT9H8,TopoII
urvgnIxpDF,TopoII
z8x40LHVm9,TopoII
u0JkwaoRgQ,TopoII
9kXh2SJqFd,TopoII
PXZmmwrsdS,TopoII
ZLHkeqlpps,TopoII
c2Vsqs7xDj,TopoII
65STcpQUi7,TopoII
QodUgV0rmH,TopoII
LZKBOaLUg7,TopoII
9CkcYgSCaQ,TopoII
nChrYYtvWN,TopoII
B9umJWqzhc,TopoII
2ok3PdMHuQ,TopoII
MugVWC97jE,TopoII
e1pkfkluZT,TopoII
C25ImNN3O4,TopoII
paLul71CqP,CDK
qXEEEmcOWQ,CDK
7hUQOPfcb4,CDK
8UD2SsJOdH,CDK
a2v2d8GJjb,CDK
oKrfgUezUh,CDK
3uqNCujyko,CDK
lhLJfodY0q,CDK
P5pIeUTt12,CDK
kXTkiUBUcp,CDK
F9u6ljaS69,CDK
qABY8lYMNv,CDK
cb7YAYl9bh,CDK
I8mQdmf2sh,CDK
Cw3nnGO9i7,CDK
LHVG0qasp5,CDK
S0N8UKINOP,CDK
wjt1nWSSpK,CDK
hioqbJDzlv,CDK
TpRLbKV4mj,CDK
3NMr7roCah,CDK
aPiz3IIiCz,CDK
3fS84dHYKM,CDK
cy0vX4q87d,CDK
ZVNSMEuzS6,CDK
0nq9fMzz0d,CDK
FZ7QtFUvWf,CDK
lfqloxihrc,CDK
AFbZNTIOUv,CDK
ejFPkuFbyo,CDK
gBYDLLKnwl,CDK
Jf4hnhwTwz,CDK
FSbvZLX19U,CDK
HlBemmS3ZZ,CDK
T8gJX1ZhDT,CDK
0x8dzoLjTz,CDK
rrcvs2NZhK,CDK
niCyCI0mhL,CDK
R3zoYo4wbY,CDK
zMtfMFpSB7,CDK
1vO5LGJJt1,CDK
Po9JQGIwae,CDK
mSxsuHpeZT,CDK
cQL3UD4vXY,CDK
4wLgXuuPqb,CDK
dpIqt8F7T3,CDK
3sWHPCElYd,TopoII
0IgWB31UOA,TopoII
RH0Fwj8ai2,TopoII
s9AVaRXvCQ,TopoII
1xkJdZRqu4,TopoII
KlK1cA1Dwi,TopoII
QBeQVmzVuW,TopoII
3CZ1DvHsjN,TopoII
zmGzweQzF4,TopoII
3CyIYyKYK3,TopoII
JJUN718iBR,TopoII
FgWzZlSWFq,TopoII
JuBXgaacIk,TopoII
SrnYG09w69,TopoII
y3VkkVonwg,TopoII
5f9ul3o9z0,TopoII
mgJKQ90KaW,TopoII
g2yeQDfWKV,TopoII
XAmh53wULt,TopoII
L6Ynl51MbY,TopoII
wlRWhgX5Bq,TopoII
XtehmsDnzE,TopoII
GpgUh47PmH,TopoII
fHnSYvKFNn,TopoII
nx2AIfiaH5,TopoII
TKXtXu6psm,TopoII
n9BXuEfVvi,TopoII
trUUHpCRsL,TopoII
3rOxPMeY5w,TopoII
o9VONj0cKf,TopoII
OQ4NaIbYBM,TopoII
1wD5FYapaN,ROCK
2b3W1iHZAD,ROCK
dsbK1m3Q0U,ROCK
UYG4WmY4VX,ROCK
Z27QrxwiZQ,ROCK
boTg461OX4,ROCK
e8jsrEYUJv,ROCK
rhYmCZhNfL,ROCK
rTybpcyGl2,ROCK
fo7MTx4LnT,ROCK
ZUQwNau7et,ROCK
5dpzwVXO5z,ROCK
1vL8QpmOCa,ROCK
RrtVvEj9f2,ROCK
qa4FHDHlUC,ROCK
mYHthG7O8K,ROCK
3C6CPxGr2u,ROCK
hqzx0vG0b1,ROCK
npNyL4VDv6,ROCK
yu2ORJpy3t,ROCK
aKPBToLt1V,ROCK
wIjCaMB6bp,ROCK
7zXykQlIHI,ROCK
4cEq8ePDzf,ROCK
sS6Ioynebn,ROCK
4OHKr6psvK,ROCK
G73WOj9yN3,ROCK
uG5afLfBcm,ROCK
hhEVrrHEvH,ROCK
e9o6VYtTNm,ROCK
XZfEgm4afR,ROCK
rokeIHz6et,ROCK
3AzFLoWn7G,ROCK
zX0LgP0quM,ROCK
1DrELJoQkg,ROCK
PT4BO03dye,ROCK
8SB1i0Z1X2,Cdc25
LB5wFjyCEz,Cdc25
KbdtquQZCr,Cdc25
VfNC8VOTEm,Cdc25
h2k0NLkSLe,Cdc25
PmMf8rnaoP,Cdc25
SLmsBIaTTG,Cdc25
B6N380ehxQ,Cdc25
63hJStwHK2,Cdc25
9jx15je9cd,Cdc25
iIZjF8cTkD,Cdc25
Ck6f5ts0rn,Cdc25
wBiiAQh2CT,Cdc25
BLEZJKBRAR,Cdc25
zndvf1u9Tm,Cdc25
kMT0UcQcxp,Cdc25
ZmAqgMFIWj,Cdc25
bnAyK7xdiM,Cdc25
y3R8CdBgGY,Cdc25
oT1TikfIjz,Cdc25
lXuYwaRz7u,EGFR
OEg8V4b7Rv,EGFR
MceJTBgRJS,EGFR
iHbmiMFhe2,EGFR
0gDEOj6Eu5,EGFR
xreDuRwTZB,EGFR
KZHGPigF34,EGFR
kpCQRIs3hI,EGFR
7hcNchO81u,EGFR
ZCwv8fNaqU,EGFR
5xZIZ0tUDa,EGFR
Be9mlPwnJ8,EGFR
ynHFu3C7yB,EGFR
tOMymyFZv1,EGFR
iEhm5pXZlC,EGFR
6j8mbe1rvp,EGFR
VMQWBqFpV7,EGFR
NLmqSyOBL8,EGFR
INGZHadNYY,EGFR
WnnkJ4p13y,EGFR
vFYIUplgoe,EGFR
nlHAywTiSl,EGFR
PteADHykjE,EGFR
nrSYGmRdZh,EGFR
FkKDBp9hmq,EGFR
6MdyVrQEut,EGFR
OBxIbrkZGo,EGFR
7hD2kzeyAr,EGFR
QvxeKQeZtF,EGFR
N1RlOTRdQy,EGFR
0HzvzxSv4q,EGFR
z026zyP4Fh,EGFR
ywf5BUX8oE,EGFR
dkawjbdw1q,EGFR
hAOKDTyYup,EGFR
dcK4QYLbnW,EGFR
QfA47pJg5k,EGFR
Y8VRNBHMEb,EGFR
WMdT6SFxZe,EGFR
wMLIr5MKND,EGFR
2H4aWKRWQG,EGFR
giPiJ9pNYf,EGFR
d77o7nxo4t,EGFR
3NStms2jeb,EGFR
6DMuh9SJm8,EGFR
1ltJ5IAtSs,EGFR
zNyXY6RDWy,EGFR
kLhRB6iBH8,EGFR
xbaNqCWUtO,EGFR
2Z2MVm6wa6,EGFR
hXd0cf80JC,EGFR
O9WcVUpAiy,EGFR
cHCT0CoNLm,EGFR
a4YOUeWFrY,AMPA
Ll3mZNnMrL,AMPA
IiBbP4Ls3G,AMPA
mZLGWdg6Wz,AMPA
WGQpoWXypU,AMPA
8ycovge1g5,AMPA
ArifNXxLqD,AMPA
QKbxWAjrd5,AMPA
nVFWyQKKi9,AMPA
8pwWLeFE2a,AMPA
Ko13iMbhQZ,AMPA
pXtEzxsepn,AMPA
Pn50ybwfK6,AMPA
8TpjIGxjBB,AMPA
iKtYWIas2n,AMPA
fXG5CXamu6,AMPA
1EN08hcnkz,AMPA
LMOgsAp6Z5,AMPA
ZrSf1FH3i6,AMPA
GucDNpfc5T,AMPA
cCn5k6JN1j,AMPA
fCVZyuTNPw,AMPA
9C7yY2DT4H,AMPA
XcoiKu73yw,AMPA
mZPicyxTCY,AMPA
BvfmP47NLy,AMPA
7ZSIQd3F9r,AMPA
AfhW9HoSIh,AMPA
i7mDyXPNs6,AMPA
5TmSjtiHAD,AMPA
JF0difoS6E,AMPA
8NDzhz4A8v,AMPA
GHbFCBdDsz,AMPA
Ml6EP2SgAx,AMPA
jl6Jofhmq4,AMPA
wEtDmURQs8,AMPA
2Cc4R54iH3,AMPA
pJJTkodu27,AMPA
OS54r1phM2,AMPA
FaTsrGNf3a,Cdc25
HKlDUdY1c1,Cdc25
qB53p0rJEQ,Cdc25
UidIm8FXEy,Cdc25
HigFDA8Lhl,Cdc25
iver4ZY38o,Cdc25
XK5IYdPVXQ,Cdc25
IjaSqbiQ3x,Cdc25
LraRGKd2rZ,Cdc25
NLXMhgh2Sb,Cdc25
udrYpI2UTd,Cdc25
Luao2K1pqC,Cdc25
CDfVVIESys,ROCK
YnpwoPJWVY,ROCK
HCBdb1KDrz,ROCK
vphiThHrxX,ROCK
Zb96tCEBbE,ROCK
c94Ja3mjLH,ROCK
e0p0RRxBBD,ROCK
zHvfgCFsnT,ROCK
fKiGN7fEJv,ROCK
AiBuwAzpBx,ROCK
s2e06VGpA4,ROCK
or8BijMUbt,ROCK
FvUn0UN1xH,ROCK
gSJN8AEEDP,ROCK
0lqKCvGTNy,ROCK
X1qw02N7q0,ROCK
VvOtSqWiEL,ROCK
KEwQbnNAXu,ROCK
1IKabgGS51,ROCK
bkCdmoBMpN,ROCK
3isfdhmZEz,ROCK
nwG2OszYsn,ROCK
sbX3TRcykK,ROCK
Aa5ixW6YT4,ROCK
C5TFTSq45e,ROCK
2rebwLwF9u,ROCK
OErR4z2jnE,ROCK
DtagSKUtu0,ROCK
Nfe3IgCbKQ,ROCK
JNJ20Xhi60,ROCK
ITwNwaMRJX,ROCK
f8JwuY42cc,ROCK
tkOe29PWMO,ROCK
9cbBi2C1gH,ROCK
pS5eXLUYc9,ROCK
MaipgmQBE6,ROCK
r4JTt6Qszx,ROCK
5kBczxPw8T,ROCK
Mx25gWiPcr,ROCK
IQmorKwMGs,ROCK
5MW7IWC5FP,ROCK
Zxo5pVb8Eb,ROCK
Otfk5R9Dp6,TopoII
GNghWQJaE4,TopoII
4QYtn6mQmL,TopoII
At10a4lo3N,TopoII
GIpIKKC2pj,TopoII
FLsokH6RiL,TopoII
FrPOPsy8dA,TopoII
71j9ewY4qA,TopoII
3Esh8vg3RC,TopoII
L03zQmdCOo,TopoII
q6LXSfnlAT,TopoII
D9T9sKNWsR,TopoII
WPLzy60OIN,TopoII
TkgKhlCIkD,TopoII
UqNF2ZhxCP,TopoII
rclitkOYIu,TopoII
J7fTA0yFUV,TopoII
OuX94Lqv3s,TopoII
cMXtcBRxSD,TopoII
Lp7EWuS135,TopoII
vfEd7tsqL7,TopoII
Ehp360rcfx,TopoII
K2Cyp6X1Yp,TopoII
6rafcgqHop,TopoII
8CTAJh0Kyj,TopoII
FckZX9O6Im,TopoII
WmXA2h0boI,TopoII
S4qN6IW0H8,TopoII
YtbIXRlyaA,TopoII
cuTXFyVI1F,TopoII
2DSebHHuxu,TopoII
Xo6nJ2S14C,TopoII
3WF57DpxRB,TopoII
pjvtyYRgx6,TopoII
0lxa2XUt49,TopoII
fTE52lPvmV,TopoII
mDQscNfX9p,TopoII
NiPyAMrkNB,TopoII
G9VtsX0E4k,TopoII
E0vejaLonO,TopoII
r1bMRvU63s,TopoII
szRIQQIc6e,TopoII
pQWObfMXI8,TopoII
SOPAMRKaXZ,TopoII
bJInpVTKyP,eNOS
AtO3JYSQ7I,eNOS
8kAGM6wjHc,eNOS
5smqLRaidg,eNOS
3b9dOip7Ij,eNOS
Tmqb5Iewck,eNOS
8YOziRl1Ig,eNOS
fWkT986do5,eNOS
edZTU2C8fm,eNOS
7zCj8iLFbO,eNOS
qLcDgU4Nry,eNOS
BxC6zSc8MB,eNOS
TjoGzX8XmU,eNOS
OdwSCFMpoO,eNOS
MK1gZAsWqJ,eNOS
Ls9eZGJBiV,eNOS
Ofmyl9Gx2f,eNOS
2bGbHeAZwT,eNOS
8aGpzkNFdJ,eNOS
3kwLDZjxi1,eNOS
G3pJf6OnQN,eNOS
yL39Z00SIG,eNOS
iu0RCOiTgt,eNOS
NK3PVZN0wg,eNOS
H729usZ9WE,eNOS
1vhM1GhfJD,eNOS
agSXCzFwDR,eNOS
LM4AR3d2fm,eNOS
ILO9JO8qk6,eNOS
vtt2DuRYFK,eNOS
01thNmXPzM,eNOS
vwB89TzVQd,eNOS
okc7jeUYyY,eNOS
5lYqicx3hi,eNOS
eQLIVe6167,ROCK
ajcW0J8jfp,ROCK
3oOgftIAij,ROCK
rQPP0iZAy4,ROCK
F6tArAhAww,ROCK
wUxn2nQRx4,ROCK
2FojdMmRnA,ROCK
OOxAVtfOpJ,ROCK
MkTAeGosKd,ROCK
qTUjtnunBT,ROCK
gmbx9LKXZT,ROCK
P4OKOr8Tjj,ROCK
tCKv7balUw,ROCK
ib2Gr4qWLO,ROCK
apHPHYmnS7,ROCK
EeWu5r4gG9,ROCK
LOA4kg9q3p,ROCK
1DUVAi9rHD,ROCK
XscRMW5m6k,ROCK
2qYGUDrWut,ROCK
4brbSITw9R,ROCK
iUW4uCBCOg,ROCK
hjBPRqmK1q,ROCK
3k4g9T9FUc,ROCK
9MKVCJSn7E,ROCK
88HbD4Cmq6,ROCK
tCqpRoM5mQ,ROCK
OwptsRMKCZ,ROCK
PWURdCIRCG,ROCK
gACBwp4opB,ROCK
ZQEE8ke906,ROCK
UMWzo9tNl7,ROCK
a9tYodAwHT,ROCK
tPruPZJb6j,ROCK
PmChsXUWkm,ROCK
lXu1JKQwSl,ROCK
DIY487Rt8b,ROCK
En8cMFmIur,ROCK
vGkuDyoAZW,AMPA
QzHktPgx7H,AMPA
0qQIEEv5ri,AMPA
3Dm1kANdDm,AMPA
wuH1V0K4lQ,AMPA
Pe3l5j7xpv,AMPA
1dqTGnpkze,AMPA
bP9rN5y2SB,AMPA
5H9FpoWORB,AMPA
LUrP8y9PXN,AMPA
tVaI6ClWAu,AMPA
rQHqtSsXfd,AMPA
U8xqaXRAgR,AMPA
dxjSyCnMMt,AMPA
mNE04k12CG,AMPA
ANEX94xMms,AMPA
HwuwMbv8I2,AMPA
wBIFWiZ6kO,AMPA
jOr3G7qA2o,AMPA
zetwAKT8WH,AMPA
wN0tTXPKRh,AMPA
twvgzYx94T,AMPA
nLX85Nr4WQ,AMPA
JsTpqECbXW,AMPA
iCkrNnriNB,AMPA
j8h4afFfbG,AMPA
Fc9ZHkNc3Z,AMPA
nkaLxpOwAf,AMPA
bKIEnNrXwC,AMPA
6ApSudmxQT,AMPA
ZjGaH4cClw,AMPA
X3jzjUKOwB,AMPA
7crmTgnO55,AMPA
VcR6OWxXXV,AMPA
QBjL2vphGg,AMPA
uhCEjCq3B4,AMPA
bRpgb60w6E,AMPA
s595JhHzpJ,AMPA
CCsop0Yxuh,AMPA
01KR9JplSQ,AMPA
73oPCP5ssG,AMPA
zw2ezjInXr,AMPA
IAZxZVdND4,AMPA
hTxhlF8eqQ,Cdc25
0wAGfcvD8S,Cdc25
fi1FnN24FP,Cdc25
uq0eDCEqg6,Cdc25
joU2Dx208T,Cdc25
NOs9QsM371,Cdc25
UEcvIhUAsx,Cdc25
6cOyEOI8VZ,Cdc25
Y0Nwhm68Rw,Cdc25
Mj1uzFwPzA,Cdc25
cxR4bSb4vH,Cdc25
mrspnMEpgh,Cdc25
YKzse04nPP,Cdc25
C7tMvNgLFl,Cdc25
1cowwVTuap,Cdc25
v7zxcc6U4F,Cdc25
emkzV5cjBc,Cdc25
jSk1BdO3ny,Cdc25
yIXhB5GPSC,Cdc25
X7mJUaUfeE,Cdc25
ABSoDwh7jn,Cdc25
XwHxZp08ft,Cdc25
ROMRs2aBgv,Cdc25
fWlhxk5T9R,Cdc25
WMY4M4nVuI,Cdc25
rcCDsxU6mI,Cdc25
1bdC35VSSX,Cdc25
sqdz7q4BL7,Cdc25
wJ7qoG4Hgk,Cdc25
TDOmD021EK,Cdc25
BmL7vkeFfk,Cdc25
cV4lz4Dnn6,Cdc25
rPqs8Vm9hN,Cdc25
0d7wcembhv,Cdc25
NaUC57Gjyz,EGFR
hbfXETbGV5,EGFR
YlC7eNsDdY,EGFR
rtR8QuIK5f,EGFR
wpz0J4gJRX,EGFR
XDPCxJPsMW,EGFR
XczjHhw600,EGFR
IesLaSY7T5,EGFR
GPJJrxeHTW,EGFR
WPKYzin3WN,EGFR
HShGuu64eR,EGFR
USSXbQ2B7B,EGFR
Qtc3OdzpgX,EGFR
pJ8tiPYwyc,EGFR
V4U95cdXA0,EGFR
gLM9sd2z1T,EGFR
ZrB5a8MZtO,EGFR
j9s2m6vvxI,EGFR
ae1CqfEKtI,EGFR
vPoeZaabXH,EGFR
YelEQjwl0Q,EGFR
h3YxC6MgXP,EGFR
XfONcTksVO,EGFR
4fHgdDxpuQ,EGFR
jZ39buFzD8,EGFR
OZKH1meGaf,EGFR
Gv6GYBCSgW,EGFR
cVaKMP7iW7,EGFR
RNK111eMsH,EGFR
y9pU6YmcJh,EGFR
8DZ1MhDW2g,EGFR
uEdgRaMgtl,EGFR
nX8UJuehZM,EGFR
3HKwqStFUN,EGFR
31IoPklhXx,EGFR
mvstO0IKv8,EGFR
ijfZ2SnPA0,EGFR
OCr3rta3z4,EGFR
Tk3K64rCvp,EGFR
ZcAYCzR0WU,EGFR
kHx9B140a4,EGFR
Hwbh3x5Pwy,EGFR
9nvKIlCEjS,EGFR
Vgde77mje2,EGFR
BYtubwEaWW,eNOS
4C8F8pP5ww,eNOS
w7sowI2dXM,eNOS
jhdJ7Pbl9o,eNOS
XTo2ZgiORr,eNOS
Q93gReRwYN,eNOS
HhS5SLOISf,eNOS
WgtKaRwvuQ,eNOS
f5DdmYLThg,eNOS
bnnjxsEWzQ,eNOS
gpeMPXDdyE,eNOS
xGEchjM4gw,eNOS
4pa7oiWn67,eNOS
eo7NthaJLE,eNOS
Sau44Gp6yM,eNOS
GXtQbQVWPb,eNOS
qveTbuuqvp,eNOS
bHe5gO3G0I,eNOS
7bTFp3VNZe,eNOS
HpLA5kX6MS,eNOS
tzDdoYIAsn,eNOS
yO1JFIOshW,eNOS
sqIdOBTTky,eNOS
GoaCJbeGxh,eNOS
nVqw4M3ZYL,eNOS
BOfyzjIUej,eNOS
Ex5UlWKdNZ,eNOS
VM4K3sPmcG,eNOS
UM98Xqz5Fx,eNOS
EvAioKpnll,eNOS
l2K6NX8Icq,eNOS
W7bYynnzyw,eNOS
AtXn7TDJTA,eNOS
723rC9aztq,eNOS
9RtBKkjeYo,eNOS
nc2m701HAS,eNOS
YaJzFJ8L42,eNOS
8Jav8NCx6I,eNOS
xrslBLtQbK,eNOS
oEwkI1PKSV,eNOS
oYvtby3sTL,eNOS
hmg0aPhUCN,eNOS
XUxzJSsMyC,EGFR
CIkBolVuiL,EGFR
eGYs2foomU,EGFR
2Cu94C9jyD,EGFR
TlFsVA7Y75,EGFR
2UaUBUg4wQ,EGFR
jy7BGs1vme,EGFR
4pLyEOTd3f,EGFR
WfYlketO1D,EGFR
m5mz1gSXcP,EGFR
YQzsgXnYuy,EGFR
L9Y3UzuS3C,EGFR
UqwgvJmOMG,EGFR
ewLLWSzYbU,EGFR
X8nNYdNBUp,EGFR
PMerwBoca9,EGFR
qqgXqLOvh3,EGFR
mDaurV5mdi,EGFR
bvzvom00UE,EGFR
kDN3z4RpN2,EGFR
R9Ry0jPBwE,EGFR
6FEsekmCc2,EGFR
FHkUaXAbCY,EGFR
tEC2eBlbrc,EGFR
2rFPQgjKNj,EGFR
p3IdWPIvfm,EGFR
RMZewdeYfa,EGFR
ttvTzpvn8U,EGFR
R2aQyWIM8u,EGFR
5H4aFy7FJm,EGFR
FZLR8KO25O,EGFR
Vz7QEJfwVX,EGFR
UgkB5GKLjx,EGFR
AaSnSCbL0b,EGFR
HiT7sSah0q,EGFR
xtVzE1Xr0g,AMPA
JsLMhncQ4N,AMPA
dh3T4lVY4R,AMPA
kbQrTdXhjo,AMPA
bSSSk9ZytM,AMPA
dINmMSVGpi,AMPA
YazC1NrpC7,AMPA
aamhh4igMO,AMPA
nuAKOYN0yv,AMPA
J6O3II8Sjb,AMPA
CLPMbKWAYG,AMPA
hcT4PqvrRC,AMPA
vbuxB0aYbx,AMPA
FyNA5IGlYp,AMPA
xyXNC4Nhr3,AMPA
oLdjgC4Hrr,AMPA
cnOmVfMAhF,AMPA
BMMJHiDleT,AMPA
727sohZMpw,AMPA
ZAGoA40G2A,AMPA
kJR1s5Z23o,AMPA
FqPXnDgi8T,AMPA
d9blAqQIN3,AMPA
dtq7OKfS02,AMPA
3tU5EjgSDU,AMPA
QWSqsXLram,AMPA
eiZOZjjA7t,AMPA
oWJ8VgVsKv,AMPA
wY2J7lmQJx,AMPA
fXvLGjvavc,AMPA
pDKtqdIHJG,AMPA
O2GaFe8b4U,AMPA
mCKHDwJWnT,AMPA
Eh7rlarbE4,AMPA
xssGliN9ds,AMPA
nKgXZBlQkw,AMPA
3RpgszJY11,AMPA
6NF6hU6951,AMPA
zVnZfdUGTp,AMPA
jgiQF8SO4D,AMPA
pH8nnnql0c,AMPA
BAKZdgCze8,AMPA
oC2DpTUDVL,AMPA
bIUQSlZ78D,AMPA
EIJR2FA7WC,AMPA
ae4AM4fi4z,AMPA
AuoWJfC8H5,AMPA
yyU5oelR9d,AMPA
D0oRqQ3m2a,ROCK
jtFRo52Upz,ROCK
lLr1h3J2pu,ROCK
UYVkGdu6u2,ROCK
91jkyfpIX2,ROCK
VCdWcub3Rd,ROCK
mPQeBPaGOH,ROCK
O979x6OEiG,ROCK
N6tPenDNex,ROCK
l0XPWn9EDp,ROCK
GTAC5k8W89,ROCK
bxTEHhaJD7,ROCK
sLXUfOUihT,ROCK
DJVRkIn6d3,ROCK
WOA4oFd54P,ROCK
fVu2hrEoZm,ROCK
lVK6YV24Om,ROCK
CeeJqkz3FC,ROCK
0VIZ4VzxSy,ROCK
ukqgIin4p8,ROCK
w08Oi1DJrF,ROCK
HT8f7jXIHy,ROCK
Y84KjOncmw,ROCK
lRob4qYGQY,ROCK
fpIuNkUOUw,ROCK
j04OYrjDKN,ROCK
SsSQc5q2GN,ROCK
upPddecikj,ROCK
c2TMHS71Nd,ROCK
EpkRYnYK37,ROCK
agiq5C7yAh,ROCK
hyoG8IEsPo,ROCK
ZPKwr7u71h,ROCK
yBSplu9N8O,ROCK
Hhb16alG40,ROCK
CJPt2EVVzq,ROCK
2AQZvHSr3Z,ROCK
WYoRB3izET,ROCK
3S9UmlapEe,ROCK
2eRdtjzA5s,ROCK
Pqmpaiex6h,ROCK
tmBNg2cUEI,TopoII
joZFYtM76o,TopoII
iKltVEyuBS,TopoII
zJy3o81Iv9,TopoII
buqG4eu1ju,TopoII
BmttzkRcWN,TopoII
pmMxWqsVT5,TopoII
pP7WWDUw2V,TopoII
dybpjnOpJb,TopoII
U0ZPs1Z25a,TopoII
jURMx7mzHH,TopoII
bXdplPQzwj,TopoII
BdgY0uZGn1,TopoII
2ht2vFDgkn,TopoII
YkaDBkdpLB,TopoII
ee5wxU9txi,TopoII
IhW2H77No7,TopoII
Y4KJdd1uIs,TopoII
S1hCGZTXht,TopoII
SJ1tk8JmmK,TopoII
lX2faC2oSw,TopoII
tZsZDSAfgQ,TopoII
FNgluGf52c,TopoII
TSY1oVDUa6,TopoII
xwKHMP2L6C,TopoII
cFhdhjbACY,TopoII
UAqJvzlsjb,TopoII
E0e21iXcJt,TopoII
SkdcNwGWnJ,TopoII
s53CbOe4sI,TopoII
0WqnQHLDUm,TopoII
nFEE6KhP00,TopoII
4JWWkpTF6O,TopoII
mJ1g59BmEi,TopoII
Yw1P9uGQ2x,TopoII
THxCFJobdn,TopoII
Gzuk9pveyn,TopoII
K6mRzqYdIf,TopoII
9QWxdMNU6s,TopoII
N0xaHxeZZh,TopoII
aWEEMExh6u,TopoII
yM5zm2lIfx,TopoII
q0hwA4bauE,TopoII
lQBPO0vJhJ,TopoII
avmTssL4Fo,TopoII
MWleOUvvDO,TopoII
6wfLshgxoF,EGFR
1T3YqLap3p,EGFR
o8GFBsUJ6E,EGFR
JHuIJFhUhC,EGFR
wDSpMDWqkk,EGFR
qnFQRPUrPP,EGFR
AC5HNg5f2Y,EGFR
bFPNnBFpwI,EGFR
FrMc3j2aGl,EGFR
FUhfv4WUQs,EGFR
27gmm1ol4j,EGFR
Q0K38o9Hj5,EGFR
Ub5b2nu6zf,EGFR
DE2hsDoEpo,EGFR
kh0TEjb8is,EGFR
